OBJECTID,FRAARCID,FRFRANODE,TOFRANODE,STFIPS,CNTYFIPS,STCNTYFIPS,STATEAB,COUNTRY,FRADISTRCT,RROWNER1,RROWNER2,RROWNER3,TRKRGHTS1,TRKRGHTS2,TRKRGHTS3,TRKRGHTS4,TRKRGHTS5,TRKRGHTS6,TRKRGHTS7,TRKRGHTS8,TRKRGHTS9,DIVISION,SUBDIV,BRANCH,YARDNAME,PASSNGR,STRACNET,TRACKS,NET,MILES,KM,TIMEZONE,Shape__Length
126287,451735,345419,345420,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0283891263010697,0.0456879614537917,C,0.000471018372510633
126288,451736,345417,345419,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.026014438444076,0.0418662641558714,C,0.000431252579738858
126289,451737,345422,345420,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0234229612073722,0.0376956774726721,C,0.000389339234306614
126290,451738,345447,345419,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.414465779387008,0.667019349300504,C,0.00678807796075783
126291,451739,345453,345417,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.462684016888577,0.744619235714001,C,0.00757033948589994
126292,451740,345468,345409,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.626304171189011,1.00794087595976,C,0.0102549635518657
126293,451741,345416,345417,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0207882984600493,0.0334555903080702,C,0.000346888911848133
126294,451742,345414,345416,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0194957145513497,0.0313753739896753,C,0.000324453977946884
126295,451743,345413,345414,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0191183891417955,0.0307681263912666,C,0.000317253764573353
126296,451744,345409,345413,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0198957682468605,0.0320191992918741,C,0.000330738659376153
126297,451745,345465,345414,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.549360432420602,0.884111683976868,C,0.00899550738009207
126298,451746,345453,345416,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.4830635157757,0.77741692556638,C,0.00791161327954728
126299,451747,345397,345393,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.0232674045252333,0.0374453327589225,C,0.00037516077062527
126300,451748,345397,345409,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,1,I,0.0971405175385597,0.156332821723219,C,0.00159084299826546
126301,451749,345393,345384,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.0930731161882548,0.149786960672792,C,0.00151843853606393
126302,451750,345379,345397,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,1,I,0.236793737377396,0.381083342652573,C,0.00387786253724543
126303,451751,345393,345379,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.213748928482598,0.343996243552386,C,0.00350581168323337
126304,451752,352955,352973,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,,,,0,O,0.299522884991995,0.482036321897201,C,0.00461868613759098
126305,451753,352973,352990,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,,,,0,O,1.30471106557669,2.09973312458571,C,0.0202117253216084
126306,451754,352990,352985,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,,,,0,O,0.0722121438392092,0.116214412843594,C,0.00110296710310614
126307,451755,352997,352990,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,,,,0,O,0.500173659764056,0.804953088205502,C,0.0074614275811319
126308,451756,352978,352973,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,,,,0,O,0.43183688522387,0.694975490164704,C,0.00662746717175738
126309,451757,352985,352995,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,,,,0,O,0.308676389988872,0.49676748970523,C,0.00458829199600882
126310,451758,352985,352984,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.027757591254485,0.0446716022830625,C,0.000424573975418797
126311,451759,352984,352978,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0960289306415589,0.154543892442194,C,0.00148790788034443
126312,451760,352964,352967,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0366204592518097,0.0589350342442129,C,0.00056849904980237
126313,451761,352967,352971,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0343379349220341,0.0552616600624861,C,0.000522154651687183
126314,451762,352971,352975,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0304570986549859,0.0490160470099037,C,0.000468047335306863
126315,451763,352975,352978,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0902464745472814,0.145237912809646,C,0.00138994064704225
126316,451764,352984,353024,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.645716721442425,1.03918240971786,C,0.0100246098921015
126317,451765,352975,353021,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.805566888413017,1.29643683133982,C,0.0124877393587202
126318,451766,352971,353021,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.835816418503277,1.3451188284574,C,0.012952590544949
126319,451767,353021,353024,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0255034088284206,0.0410438400652458,C,0.000400630582766894
126320,451768,352967,353026,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.927920792018604,1.49334674580388,C,0.0143876028566717
126321,451769,353024,353026,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.0330629555094521,0.0532097754909547,C,0.000524567153517049
126322,451770,353026,353035,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.165477306646972,0.266310443209351,C,0.00260660760012299
126323,451771,352956,352964,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.1605856950204,0.258438141643193,C,0.00248972266703547
126324,451772,352958,352964,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,,ALAMO JUNCTION RAIL PARK,,ALAMO JUNCTION RAIL PARK  YARD,,,0,Y,0.149930787189713,0.241290695360432,C,0.00227024512165505
126325,451773,353053,353035,48,029,48029,TX,US,5,UP,,,BNSF,,,,,,,,,SOUTH TEXAS,ROCKPORT,#N\A,,,,1,I,0.279425200624691,0.449692169458482,C,0.00432724487388354
126326,451774,368328,368308,48,001,48001,TX,US,5,TSR,,,,,,,,,,,,,,,,,,0,O,0.172844566124314,0.278166921758612,C,0.00287206157342674
126327,451775,368318,368304,48,001,48001,TX,US,5,TSR,,,,,,,,,,,,,,,,,,0,O,0.158601407025886,0.255244733278134,C,0.00258673054103445
126328,451776,368310,368300,48,001,48001,TX,US,5,TSR,,,,,,,,,,,,,,,,,,0,O,0.0820721261732986,0.132082547989337,C,0.00128157802160506
126329,451777,368291,368304,48,001,48001,TX,US,5,TSR,,,,,,,,,,,,,,,,,,0,O,0.178834095592621,0.287806154349719,C,0.00274370729318823
126330,451778,368304,368300,48,001,48001,TX,US,5,TSR,,,,,,,,,,,,,,,,,,0,O,0.0263628670935645,0.0424270068338391,C,0.00039317425444052
251062,520428,344467,344473,48,369,48369,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.136435645089922,0.219572325956247,C,0.00223945058670977
251067,520433,344665,344642,48,369,48369,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,1.34198922836274,2.15972663218346,C,0.0215865635737968
251068,520434,344648,344655,48,369,48369,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.149347461100962,0.24035192114191,C,0.00236972401106683
251069,520435,344462,344459,48,369,48369,TX,US,5,BNSF,,,,,,,,,,,,,,,,,,0,O,0.143254703912102,0.230546559305837,C,0.0024239649985633
251607,521006,350299,350300,48,479,48479,TX,US,5,UP,,,,,,,,,,,,,PORT LAREDO,,PORT LAREDO,,,1,I,0.0686180854085435,0.110430324904377,C,0.0011187281411687
251608,521007,350300,350360,48,479,48479,TX,US,5,UP,,,,,,,,,,,,,PORT LAREDO,,PORT LAREDO,,,0,Y,1.53699441855801,2.47355769265521,C,0.0250595662030346
251637,521039,357479,357448,48,251,48251,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,CLEBURNE,,,0,Y,0.363232700002355,0.584567535487661,C,0.0053950526841381
251638,521040,357405,357397,48,251,48251,TX,US,5,BNSF,,,,,,,,,,,,,FORT WORTH,,CLEBURNE,,,0,Y,0.389323898299547,0.626557332899652,C,0.00566363029732261
251830,521263,371287,371289,48,073,48073,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,,,,0,O,0.0261234624321092,0.0420417216077835,C,0.000386734823869667
251831,521264,371289,371312,48,073,48073,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,,,,0,O,0.202466082155582,0.325838226197045,C,0.0033639201268864
251832,521265,371289,371290,48,073,48073,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,,,,0,O,0.273443592145921,0.440065684489854,C,0.00397122014278559
251833,521266,371328,371352,48,423,48423,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,,,,1,I,0.460884944142471,0.741723902993827,C,0.00702486036846434
251834,521267,371332,371323,48,423,48423,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,,,,0,O,0.373963930622046,0.601837811638629,C,0.00551436621724875
251835,521268,372201,372210,48,423,48423,TX,US,5,UP,,,,,,,,,,,,,PALESTINE,,,,,0,O,0.199811253991111,0.321565685874443,C,0.00333452578607528
251836,521269,339095,339078,48,141,48141,TX,US,5,UP,,,,,,,,,,,,,VALENTINE,,DALLAS ST,,,0,Y,0.200574918735024,0.322794687606074,M,0.00326438139595882
251837,521270,372544,372561,48,071,48071,TX,US,5,UP,,,BNSF,,,,,,,,,GULF COAST,BAYTOWN,#N\A,,,,1,M,0.813380021463203,1.30901087528343,C,0.0118278533493908
251838,521271,372537,372544,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.126793590109329,0.204054911590731,C,0.00186917358878147
251839,521272,372565,372580,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.176180692962108,0.283535908206227,C,0.00274440614667897
251840,521273,372584,372579,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.221606774928569,0.356642246875136,C,0.0032504935041556
251841,521274,372583,372621,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.335897020586363,0.540574935848411,C,0.0054672141654274
251842,521275,372583,372621,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.324453853642459,0.522158906954183,C,0.00530634799557317
251843,521276,372554,372569,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.22088596439832,0.355482212453075,C,0.00334293414352982
251844,521277,372536,372537,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.307039756932876,0.49413357884854,C,0.004464124573021
251845,521278,372537,372520,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,BAYTOWN,,,,,0,O,0.218987823759877,0.352427445095906,C,0.00347413743103968
251846,521279,372626,372645,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,CEDAR BAYOU INDUSTRIAL LEAD,,,,,0,O,0.662119268877082,1.06557980381133,C,0.00966304990469191
251847,521280,371984,371960,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.265519640669444,0.427313295220116,C,0.00407945806698998
251848,521281,371960,371955,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.651077492001629,1.04780975090737,C,0.00946219529103046
251849,521282,371960,371965,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.0614318872174303,0.0988652368325218,C,0.000906097158261211
251850,521283,371933,371949,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.344888948922562,0.555046070706973,C,0.00533856737984832
251851,521284,371953,371956,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.421175777536242,0.677818066159418,C,0.00612892947071314
251852,521285,371956,371985,48,201,48201,TX,US,5,UP,,,,,,,,,,,,,SEABROOK INDUSTRIAL LEAD,,STRANG,,,0,Y,0.20341665276979,0.327368024371193,C,0.00320923935100235
251853,521286,372613,372635,48,071,48071,TX,US,5,UP,,,,,,,,,,,,,CEDAR BAYOU INDUSTRIAL LEAD,,,,,0,O,0.241843351058975,0.389209924386504,C,0.00380474998305494
251854,521287,345125,345126,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.249770653301178,0.401967706201744,C,0.00367230382733196
251855,521288,345125,345118,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.271055015717937,0.436221635658839,C,0.00435234464253016
251856,521289,345187,345195,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,1.05931735772121,1.70480944336337,C,0.0173476486672211
251857,521290,345195,345207,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.826377589984341,1.32992847603271,C,0.0135118088125184
251858,521291,345195,345193,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.322413978384555,0.518876039381393,C,0.00522610193673764
251859,521292,345251,345248,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.211012425887476,0.339592260711976,C,0.0031729982974119
251860,521293,345266,345263,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.16934361427306,0.272532674634012,C,0.00254069109135427
251861,521294,345348,345344,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.280032602626304,0.450669690180407,C,0.0041178808434397
251862,521295,345345,345344,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.28244701172531,0.454555312748682,C,0.00414418843573192
251863,521296,345344,345346,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.130025774674554,0.209256618831084,C,0.00201995426121013
251864,521297,345346,345336,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.221054573769076,0.355753563474947,C,0.00372524219361509
251865,521298,345346,345352,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.0994515161922952,0.160052020979015,C,0.00167786267601056
251866,521299,345352,345353,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.0786756423639005,0.126616426217342,C,0.00131428756645079
251867,521300,345352,345354,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.135620364202733,0.218260255927995,C,0.00228971368710122
251868,521301,345353,345360,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,O,0.281000717736233,0.452227723539947,C,0.00475009257083658
251869,521302,345520,345526,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,WILDCAT MINERALS TERMINAL,,,0,Y,0.314305142787688,0.505826107366724,C,0.00462224025550606
251870,521303,345528,345531,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,,,,,,0,O,0.0652881760106049,0.1050713444763,C,0.000985730856691948
251871,521304,345473,345475,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,,,,0,S,0.0285853435042653,0.0460037430640145,C,0.000468245823413135
251872,521305,345468,345473,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0316863144119354,0.0509942819695257,C,0.000517934342617854
251873,521306,345474,345473,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0209514051678886,0.0337180856346818,C,0.000339403288613461
251874,521307,345475,345466,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.101361495236875,0.163125840442174,C,0.00162969100599316
251875,521308,345465,345467,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0163799694945681,0.0263610583483829,C,0.000263977891968031
251876,521309,345467,345468,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA RAILPORT,,,0,Y,0.0221426469619508,0.0356352073027483,C,0.000355727511339448
251877,521310,345405,345396,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA,,,0,Y,0.269608145191971,0.433893118602065,C,0.00396290062549002
251878,521311,345406,345398,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA,,,0,Y,0.271784678161972,0.437395915883733,C,0.00399532002249521
251879,521312,345401,345389,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA,,,0,Y,0.272412130168511,0.438405704025321,C,0.00400469320049301
251880,521313,345402,345391,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA,,,0,Y,0.270628674924693,0.435535505289016,C,0.0039781190260485
251881,521314,362926,362928,48,181,48181,TX,US,5,BNSF,,,DGNO,TNER,,,,,,,,RED RIVER,MADILL,MADILL-S IRVING,,,,1,M,0.0149412441291738,0.0240456496831205,C,0.000219748204849016
251882,521315,362944,362928,48,181,48181,TX,US,5,BNSF,,,,,,,,,,,,,MADILL,,,,,0,O,0.14307060792963,0.230250284948472,C,0.00211319288733159
251883,521316,362924,362923,48,181,48181,TX,US,5,DGNO,TNER,,BNSF,,,,,,,,,,SHERMAN,,,,,1,M,0.0295992063471667,0.0476354004103755,C,0.000430460112788579
251884,521317,362893,362898,48,181,48181,TX,US,5,DGNO,TNER,,,,,,,,,,,SOUTHERN,MCKINNEY,#N\A,SHERMAN (DGNO),,,1,I,0.0296940497878716,0.0477880364378854,C,0.000506220941100059
251885,521318,362888,362893,48,181,48181,TX,US,5,DGNO,TNER,,,,,,,,,,,SOUTHERN,MCKINNEY,#N\A,SHERMAN (DGNO),,,1,I,0.0211785927181473,0.0340837092868127,C,0.000351797359659911
251886,521319,362865,362893,48,181,48181,TX,US,5,DGNO,,,,,,,,,,,,,MCKINNEY,,SHERMAN (DGNO),,,0,Y,0.188253284991101,0.302964900610519,C,0.00321877531026885
251887,521320,362866,362888,48,181,48181,TX,US,5,DGNO,,,,,,,,,,,,,MCKINNEY,,SHERMAN (DGNO),,,0,Y,0.166873228600801,0.26855696632326,C,0.00283336629361276
251888,521321,362948,362958,48,181,48181,TX,US,5,DGNO,TNER,,BNSF,,,,,,,,,,SHERMAN,,,,,1,M,0.0414063439139104,0.0666371844141571,C,0.000707280159004671
251889,521322,362948,362955,48,181,48181,TX,US,5,DGNO,,,,,,,,,,,,,SHERMAN,,,,,0,S,0.0224791758352533,0.0361767991090081,C,0.000385528407702666
251890,521323,362958,362964,48,181,48181,TX,US,5,DGNO,TNER,,BNSF,,,,,,,,,SOUTHERN REGION,SHERMAN,TNER,,,,1,M,0.0216378269840777,0.0348227766754169,C,0.000371865437177236
251891,521324,345404,345395,48,135,48135,TX,US,5,UP,,,,,,,,,,,,,TOYAH,,ODESSA,,,0,Y,0.272536373149909,0.438605654121875,C,0.00400652683711176
251892,521325,361463,361467,48,085,48085,TX,US,5,BNSF,,,,,,,,,,,,,MADILL,,,,,0,O,0.140090165545128,0.225453718286495,C,0.00206325529390975
251893,521326,361080,361083,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.155616250476081,0.250440579887338,C,0.00228086593856988
251894,521327,361090,361072,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.333896247697346,0.537354997564234,C,0.00528441950503445
251895,521328,361072,361062,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.113296329550645,0.182333132850619,C,0.00189065021497272
251896,521329,361072,361066,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.0842584097704851,0.135601037415746,C,0.00136943183889303
251897,521330,361099,361105,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.184584072381682,0.297059863502753,C,0.00276270181712363
251898,521331,361114,361104,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.240793835319802,0.387520889150689,C,0.00376375944729302
251899,521332,361130,361154,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.284353684734657,0.457623811653235,C,0.0047777207333797
251900,521333,361143,361136,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.0693822399003639,0.111660114810441,C,0.00109664953451838
251901,521334,361136,361121,48,139,48139,TX,US,5,BNSF,,,,,,,,,,,,,DFW,,,,,0,O,0.16417926950299,0.264221450741921,C,0.00280466806909933
