OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
66732,346026,US,TX,48,341,48341,5,,,0,-101.885390000233,36.0237200006621
66744,346027,US,TX,48,341,48341,5,,,0,-101.884714051219,36.0079734620654
66746,346028,US,TX,48,341,48341,5,,,0,-101.884455453198,36.0094496251016
66748,346030,US,TX,48,375,48375,5,,,0,-101.884371455329,35.2387605293675
66751,346031,US,TX,48,341,48341,5,,,0,-101.884196856076,36.0072515418429
66753,346032,US,TX,48,341,48341,5,,,0,-101.884089104954,36.0069498447009
66763,346034,US,TX,48,341,48341,5,,,0,-101.883119362825,36.0087492562217
66770,346035,US,TX,48,341,48341,5,,,0,-101.882731466692,35.9843377823402
66771,346036,US,TX,48,341,48341,5,,,0,-101.882709999652,35.9806299997231
66772,346037,US,TX,48,341,48341,5,,,0,-101.88267249948,36.0056245343603
66773,346038,US,TX,48,341,48341,5,,,0,-101.882669793755,36.0090509639179
66774,346039,US,TX,48,341,48341,5,,,0,-101.88266951348,36.0094065454679
66775,346040,US,TX,48,341,48341,5,,,0,-101.882660000321,36.0214499999564
66778,346041,US,TX,48,341,48341,5,,,0,-101.882549200318,35.9733671006
66779,346042,US,TX,48,341,48341,5,,,0,-101.882543100757,35.9730016002104
66780,346043,US,TX,48,341,48341,5,,,0,-101.88228087983,35.9623924843544
66796,346048,US,TX,48,341,48341,5,,,0,-101.879959999649,36.0237399999521
66803,346052,US,TX,48,115,48115,5,,,0,-101.879071999719,32.8830959005699
66804,346053,US,TX,48,341,48341,5,,,0,-101.878917145436,35.9645227080894
66810,346054,US,TX,48,115,48115,5,,,0,-101.878024500318,32.8861713000878
66815,346055,US,TX,48,381,48381,5,,,0,-101.875956848028,35.0730993208004
66823,346060,US,TX,48,443,48443,5,,,0,-101.867583379075,29.9656163772266
66824,346061,US,TX,48,375,48375,5,,,0,-101.86702984079,35.2288798748357
66827,346062,US,TX,48,303,48303,5,,,0,-101.865597186914,33.6136399239103
66828,346063,US,TX,48,317,48317,5,,,0,-101.865021367715,32.1013611434276
66831,346064,US,TX,48,381,48381,5,,,0,-101.863768908698,35.1062732987697
66834,346065,US,TX,48,381,48381,5,,,0,-101.861380582107,35.1124684827712
66835,346066,US,TX,48,381,48381,5,,,0,-101.861005270473,35.1137967083039
66836,346067,US,TX,48,381,48381,5,,,0,-101.860902174421,35.1130244689675
66837,346068,US,TX,48,303,48303,5,,,0,-101.8604103486,33.6000709747264
66838,346069,US,TX,48,303,48303,5,,,0,-101.859284617615,33.6147453713562
66839,346070,US,TX,48,303,48303,5,,,0,-101.859152923696,33.5993870544661
66840,346071,US,TX,48,381,48381,5,,,0,-101.859008562633,35.1192323158582
66841,346072,US,TX,48,381,48381,5,,,0,-101.858923900011,35.1190368729059
66843,346074,US,TX,48,381,48381,5,,,0,-101.858749345673,35.1202264241253
66844,346075,US,TX,48,303,48303,5,,,0,-101.858670979342,33.6098797936809
66845,346076,US,TX,48,381,48381,5,,,0,-101.858632977911,35.1213448600449
66847,346077,US,TX,48,381,48381,5,,,0,-101.857462820744,35.1254824287908
66848,346078,US,TX,48,381,48381,5,,,0,-101.857275338751,35.1242476232245
66849,346079,US,TX,48,381,48381,5,,,0,-101.856939160425,35.1250234173448
66852,346080,US,TX,48,381,48381,5,,,0,-101.856331455526,35.1330011663808
66854,346081,US,TX,48,381,48381,5,,,0,-101.856037668698,34.7494719480272
66857,346082,US,TX,48,381,48381,5,,,0,-101.85579171177,34.748589929018
66858,346083,US,TX,48,381,48381,5,,,3,-101.855690585724,34.7482270494286
66860,346084,US,TX,48,303,48303,5,,,0,-101.855512216241,33.5974068588146
66861,346085,US,TX,48,381,48381,5,,,3,-101.855492480254,34.7482088778018
66862,346086,US,TX,48,381,48381,5,,,0,-101.855406966927,35.1278809253334
66863,346087,US,TX,48,381,48381,5,,,0,-101.855394037475,35.124532080849
66864,346088,US,TX,48,381,48381,5,,,0,-101.855387571402,35.1235558727949
66865,346089,US,TX,48,303,48303,5,,,0,-101.85536230359,33.6259707053313
66866,346090,US,TX,48,381,48381,5,,,0,-101.855316458968,35.1288959227203
66867,346091,US,TX,48,303,48303,5,,,0,-101.855304342491,33.6081921405689
66868,346092,US,TX,48,303,48303,5,,,0,-101.855300225512,33.6069293492715
66869,346093,US,TX,48,303,48303,5,,,0,-101.85528163847,33.6012283771683
66870,346094,US,TX,48,303,48303,5,,,0,-101.855240334832,33.6087093212199
66871,346095,US,TX,48,303,48303,5,,,0,-101.855236720011,33.6092229824829
66872,346096,US,TX,48,303,48303,5,,,0,-101.855164551158,33.6097116497666
66873,346097,US,TX,48,303,48303,5,,,0,-101.855119656055,33.6138468023216
66874,346098,US,TX,48,303,48303,5,,,0,-101.854942947557,33.6120323059171
66876,346099,US,TX,48,381,48381,5,,,0,-101.854844515558,35.131507762602
66877,346100,US,TX,48,381,48381,5,,,0,-101.854728146898,35.133531292947
66878,346101,US,TX,48,381,48381,5,,,0,-101.854715216548,35.1207694798206
66879,346102,US,TX,48,381,48381,5,,,0,-101.854702287994,35.1226313869674
66880,346103,US,TX,48,303,48303,5,,,0,-101.854665268421,33.6103021895817
66882,346104,US,TX,48,381,48381,5,,,0,-101.854449619753,35.1316648081914
66883,346105,US,TX,48,303,48303,5,,,0,-101.854421876183,33.6104730697702
66884,346106,US,TX,48,381,48381,5,,,0,-101.854385505194,35.1338222146674
66885,346107,US,TX,48,303,48303,5,,,0,-101.854380887854,33.6105736908764
66886,346108,US,TX,48,381,48381,5,,,0,-101.854379040019,35.1154811499459
66887,346109,US,TX,48,375,48375,5,,,0,-101.854215199888,35.2103802992346
66888,346110,US,TX,48,381,48381,5,,,0,-101.854152765179,35.1320637496308
66889,346111,US,TX,48,437,48437,5,,,0,-101.854130226448,34.7426278121944
66890,346112,US,TX,48,303,48303,5,,,0,-101.85412493088,33.5967445382325
66891,346113,US,TX,48,303,48303,5,,,0,-101.85405940417,33.6136873322185
66892,346114,US,TX,48,303,48303,5,,,0,-101.854055094951,33.6181740087327
66893,346115,US,TX,48,303,48303,5,,,0,-101.853983378849,33.6204726718357
66894,346116,US,TX,48,303,48303,5,,,0,-101.853951653946,33.6142562493345
66895,346117,US,TX,48,303,48303,5,,,0,-101.853593988818,33.6075325842304
66896,346118,US,TX,48,303,48303,5,,,0,-101.853553384967,33.5964136386724
66898,346119,US,TX,48,381,48381,5,,,0,-101.853241207829,35.1351152047386
66899,346120,US,TX,48,303,48303,5,,,0,-101.852902948107,33.59598307855
66900,346121,US,TX,48,303,48303,5,,,0,-101.85269155386,33.5959425190675
66901,346122,US,TX,48,381,48381,5,,,0,-101.8526279199,35.1367119379873
66902,346123,US,TX,48,303,48303,5,,,0,-101.852103230112,33.6207953119027
66903,346124,US,TX,48,381,48381,5,,,0,-101.852051657832,35.1303699310297
66904,346125,US,TX,48,303,48303,5,,,0,-101.851981811123,33.6208000013992
66905,346126,US,TX,48,437,48437,5,,,0,-101.851959129561,34.7348369924833
66906,346127,US,TX,48,375,48375,5,,,0,-101.851406971088,35.2113671919004
66907,346128,US,TX,48,381,48381,5,,,0,-101.850820580515,35.1415782148436
66908,346129,US,TX,48,381,48381,5,,,0,-101.84991822371,35.126575004724
66909,346130,US,TX,48,303,48303,5,,,0,-101.849738320803,33.5942179313809
66911,346131,US,TX,48,381,48381,5,,,0,-101.848948481581,35.1303311412538
66912,346132,US,TX,48,303,48303,5,,,0,-101.84882937306,33.5938678961163
66913,346133,US,TX,48,381,48381,5,,,0,-101.848520412789,35.1477012182418
66925,346134,US,TX,48,303,48303,5,,,0,-101.84654222821,33.592108050728
66926,346135,US,TX,48,303,48303,5,,,0,-101.846539656334,33.5923546889407
66928,346137,US,TX,48,303,48303,5,,,0,-101.846323198283,33.5884485002132
66929,346138,US,TX,48,303,48303,5,,,0,-101.846263830422,33.589519197792
66930,346139,US,TX,48,303,48303,5,,,0,-101.846218978438,33.5887825762799
66933,346140,US,TX,48,303,48303,5,,,0,-101.844988788657,33.5907420106217
66935,346141,US,TX,48,303,48303,5,,,0,-101.844629195744,33.5903661004296
66936,346142,US,TX,48,189,48189,5,,,0,-101.844568138153,33.9055051717999
66937,346143,US,TX,48,189,48189,5,,,0,-101.844565055135,33.9206299244046
66938,346144,US,TX,48,189,48189,5,,,0,-101.844550391036,33.9766973932638
66939,346145,US,TX,48,189,48189,5,,,0,-101.844546073733,33.9907427026576
66940,346146,US,TX,48,189,48189,5,,,0,-101.844545526659,33.992519701309
66941,346147,US,TX,48,303,48303,5,,,0,-101.844472969733,33.590295496655
66942,346148,US,TX,48,303,48303,5,,,0,-101.844420720123,33.5901079355252
66943,346149,US,TX,48,303,48303,5,,,0,-101.844396499746,33.5701174005681
66944,346150,US,TX,48,303,48303,5,,,0,-101.844321284706,33.5902130590368
66945,346151,US,TX,48,303,48303,5,,,0,-101.844284971209,33.5901075000078
66946,346152,US,TX,48,443,48443,5,,,0,-101.844275389778,29.9553851238388
66947,346153,US,TX,48,303,48303,5,,,0,-101.844224731982,33.5899041266073
66948,346154,US,TX,48,303,48303,5,,,0,-101.844009072534,33.5896130074839
66949,346155,US,TX,48,303,48303,5,,,0,-101.843998449956,33.5898989909318
66950,346156,US,TX,48,303,48303,5,,,0,-101.843911515494,33.5894083749954
66952,346157,US,TX,48,303,48303,5,,,0,-101.843821095569,33.5866315430872
66953,346158,US,TX,48,303,48303,5,,,0,-101.843796500595,33.578217399722
66954,346159,US,TX,48,303,48303,5,,,0,-101.843796500595,33.5831173996341
66955,346160,US,TX,48,303,48303,5,,,0,-101.843696500137,33.5717173997829
66956,346161,US,TX,48,303,48303,5,,,0,-101.843675615205,33.5895849194386
66957,346162,US,TX,48,303,48303,5,,,0,-101.843494495081,33.5894547946306
66958,346163,US,TX,48,303,48303,5,,,0,-101.843266066979,33.5892799037058
66959,346164,US,TX,48,303,48303,5,,,0,-101.843232092695,33.5692070163933
66960,346165,US,TX,48,303,48303,5,,,0,-101.843023361952,33.5890907359689
66962,346167,US,TX,48,375,48375,5,,,0,-101.842969653478,35.2143187045981
66963,346168,US,TX,48,375,48375,5,,,0,-101.842899667531,35.4014439650803
66964,346169,US,TX,48,303,48303,5,,,0,-101.842780656926,33.5889015693138
66967,346170,US,TX,48,303,48303,5,,,0,-101.842522452367,33.5887127015734
66968,346171,US,TX,48,303,48303,5,,,0,-101.84251650013,33.5763913994228
66969,346172,US,TX,48,303,48303,5,,,0,-101.842497500761,33.5882478168821
66970,346173,US,TX,48,303,48303,5,,,0,-101.842496500038,33.5728173999116
66971,346174,US,TX,48,303,48303,5,,,0,-101.842381539038,33.5888841798017
66972,346175,US,TX,48,381,48381,5,,,0,-101.84232220172,35.1644703163549
66974,346176,US,TX,48,303,48303,5,,,0,-101.842282949834,33.5875868186212
66975,346177,US,TX,48,303,48303,5,,,0,-101.842275020405,33.5885244238484
66976,346178,US,TX,48,303,48303,5,,,0,-101.842237163602,33.5879040313979
66977,346179,US,TX,48,189,48189,5,,,0,-101.842218972718,34.0578769207644
66979,346180,US,TX,48,303,48303,5,,,0,-101.842106860275,33.5877227413329
66980,346181,US,TX,48,303,48303,5,,,0,-101.842084002643,33.5702153120876
66981,346182,US,TX,48,303,48303,5,,,0,-101.84206681877,33.5883578614128
66982,346183,US,TX,48,303,48303,5,,,0,-101.842012706952,33.5872739981607
66983,346184,US,TX,48,303,48303,5,,,0,-101.841830217795,33.6147374258078
66984,346185,US,TX,48,303,48303,5,,,0,-101.841827360254,33.6141187660014
66985,346186,US,TX,48,303,48303,5,,,0,-101.841822923475,33.588173454765
66986,346187,US,TX,48,303,48303,5,,,0,-101.841788134419,33.6045562560443
66988,346188,US,TX,48,303,48303,5,,,0,-101.841584977723,33.5879830977504
66989,346189,US,TX,48,381,48381,5,,,0,-101.841569458428,35.1664146346225
66990,346190,US,TX,48,381,48381,5,,,0,-101.841566778753,35.1640743603731
66991,346191,US,TX,48,303,48303,5,,,0,-101.841561814663,33.6147602689768
66992,346192,US,TX,48,381,48381,5,,,0,-101.84151809815,35.1640590596001
66993,346193,US,TX,48,381,48381,5,,,0,-101.841439335662,35.1640850433734
66994,346194,US,TX,48,381,48381,5,,,0,-101.841362145227,35.1640838786496
66995,346195,US,TX,48,303,48303,5,,,0,-101.841325547862,33.5705930517781
66996,346196,US,TX,48,303,48303,5,,,0,-101.841291828699,33.5866889476231
66997,346197,US,TX,48,303,48303,5,,,0,-101.841284570312,33.587748125512
66999,346198,US,TX,48,375,48375,5,,,0,-101.841087675771,35.2140650357367
67000,346199,US,TX,48,381,48381,5,,,0,-101.841087418853,35.1652357265492
67002,346200,US,TX,48,115,48115,5,,,0,-101.84097999921,32.9588199993459
67004,346201,US,TX,48,303,48303,5,,,0,-101.840770725885,33.5863570134426
67008,346202,US,TX,48,189,48189,5,,,0,-101.840472832858,33.8394343524923
67009,346203,US,TX,48,381,48381,5,,,0,-101.840449942887,35.1694714790979
67013,346205,US,TX,48,189,48189,5,,,0,-101.840298811222,34.0629541057449
67014,346206,US,TX,48,381,48381,5,,,0,-101.840253316044,35.1668630876775
67015,346207,US,TX,48,303,48303,5,,,0,-101.840248843332,33.5701469035984
67016,346208,US,TX,48,381,48381,5,,,0,-101.840229058836,35.1700048385268
67017,346209,US,TX,48,381,48381,5,,,0,-101.840119218233,35.170679701454
67018,346210,US,TX,48,381,48381,5,,,0,-101.840101883443,35.1704952521512
67020,346211,US,TX,48,303,48303,5,,,0,-101.840028742613,33.5700903907323
67021,346212,US,TX,48,303,48303,5,,,0,-101.839973309373,33.5707586545216
67022,346213,US,TX,48,303,48303,5,,,0,-101.839951410243,33.5742499271446
67023,346214,US,TX,48,303,48303,5,,,0,-101.839950679913,33.6052944569287
67024,346215,US,TX,48,381,48381,5,,,0,-101.839946217083,35.1671710351328
67025,346216,US,TX,48,303,48303,5,,,0,-101.839942487278,33.5762694934548
67026,346217,US,TX,48,381,48381,5,,,0,-101.839906408241,35.1710452033304
67027,346218,US,TX,48,303,48303,5,,,0,-101.839903701617,33.5719294758376
67028,346219,US,TX,48,303,48303,5,,,0,-101.839900847669,33.5752344293928
67029,346220,US,TX,48,303,48303,5,,,0,-101.839898704289,33.5754431071275
67030,346221,US,TX,48,303,48303,5,,,0,-101.839888949483,33.5743302319667
67031,346222,US,TX,48,303,48303,5,,,0,-101.839888949483,33.5749786374341
67032,346223,US,TX,48,375,48375,5,,,0,-101.839862038652,35.2139090306777
67033,346224,US,TX,48,303,48303,5,,,0,-101.839850283298,33.5742588501558
67035,346225,US,TX,48,381,48381,5,,,0,-101.839728964023,35.1715390516608
67036,346226,US,TX,48,303,48303,5,,,0,-101.839668195689,33.5699817083548
67037,346227,US,TX,48,115,48115,5,,,0,-101.83965999946,32.9603491998179
67038,346228,US,TX,48,381,48381,5,,,0,-101.839635885983,35.1707732954512
67039,346229,US,TX,48,189,48189,5,,,0,-101.839583357895,34.0638182546044
67041,346231,US,TX,48,381,48381,5,,,0,-101.839555626004,35.1716964995101
67043,346232,US,TX,48,305,48305,5,,,0,-101.839530000662,32.9611599997119
67044,346233,US,TX,48,189,48189,5,,,0,-101.839487680131,33.8348318460692
67045,346234,US,TX,48,303,48303,5,,,0,-101.839252443697,33.5700041344963
67046,346235,US,TX,48,381,48381,5,,,0,-101.839154132072,35.1715882974708
67047,346236,US,TX,48,303,48303,5,,,0,-101.839021879401,33.5848201543927
67048,346237,US,TX,48,375,48375,5,,,0,-101.839000561481,35.2137170649704
67049,346238,US,TX,48,381,48381,5,,,0,-101.838944688067,35.167461957041
67051,346240,US,TX,48,303,48303,5,,,0,-101.838880653459,33.5698940845246
67052,346241,US,TX,48,303,48303,5,,,0,-101.838802595251,33.585336937894
67053,346242,US,TX,48,375,48375,5,,,0,-101.838648233244,35.397184977223
67054,346243,US,TX,48,303,48303,5,,,0,-101.838583684799,33.5850466445112
67055,346244,US,TX,48,381,48381,5,,,0,-101.838524466957,35.1674748874342
67056,346245,US,TX,48,303,48303,5,,,0,-101.838503769773,33.6012834779644
67058,346247,US,TX,48,303,48303,5,,,0,-101.838386386915,33.5847732039232
67059,346248,US,TX,48,189,48189,5,,,0,-101.838367166561,33.8295969526263
67060,346249,US,TX,48,303,48303,5,,,0,-101.838175209161,33.5845084890982
67061,346250,US,TX,48,303,48303,5,,,0,-101.838167646245,33.5695695264837
67062,346251,US,TX,48,305,48305,5,,,0,-101.838099699473,32.9634930002813
67063,346252,US,TX,48,303,48303,5,,,0,-101.838005840798,33.5842729902788
67064,346253,US,TX,48,189,48189,5,,,0,-101.837930985982,33.8275591839179
67065,346254,US,TX,48,303,48303,5,,,0,-101.83792880038,33.5720893000905
67066,346255,US,TX,48,189,48189,5,,,3,-101.837912547162,33.8274730328056
67067,346256,US,TX,48,303,48303,5,,,0,-101.837892441069,33.5694906243952
67069,346258,US,TX,48,303,48303,5,,,0,-101.837797471177,33.5840147510147
67071,346260,US,TX,48,381,48381,5,,,0,-101.837618533061,35.1772897794331
67072,346261,US,TX,48,303,48303,5,,,0,-101.837609414263,33.583768635267
67073,346262,US,TX,48,305,48305,5,,,0,-101.837586199999,32.9643265005115
67074,346263,US,TX,48,303,48303,5,,,0,-101.837555430904,33.5772962099203
67075,346264,US,TX,48,189,48189,5,,,0,-101.837528096068,34.0690766614659
67076,346265,US,TX,48,381,48381,5,,,0,-101.837485297633,35.1763000936848
67077,346266,US,TX,48,303,48303,5,,,0,-101.837434704516,33.5835437687474
67078,346267,US,TX,48,381,48381,5,,,0,-101.837385663688,35.1768633757916
67079,346268,US,TX,48,375,48375,5,,,0,-101.837346835807,35.2134166574224
67080,346269,US,TX,48,303,48303,5,,,0,-101.837319000609,33.5837302859564
67081,346270,US,TX,48,303,48303,5,,,0,-101.837216223459,33.5832565256796
67082,346271,US,TX,48,303,48303,5,,,0,-101.8372127892,33.5775503372594
67084,346273,US,TX,48,381,48381,5,,,0,-101.837098944806,35.1783392372141
67085,346274,US,TX,48,303,48303,5,,,0,-101.83706794664,33.5654548370375
67086,346275,US,TX,48,381,48381,5,,,0,-101.837034294851,35.178258424944
67087,346276,US,TX,48,303,48303,5,,,0,-101.836991720097,33.582778319698
67088,346277,US,TX,48,303,48303,5,,,0,-101.836965130863,33.5826671971246
67089,346278,US,TX,48,303,48303,5,,,0,-101.836928800298,33.5707892995121
67090,346279,US,TX,48,381,48381,5,,,0,-101.836910383936,35.1788456577693
67091,346280,US,TX,48,381,48381,5,,,0,-101.836851122077,35.1786247723773
67092,346281,US,TX,48,303,48303,5,,,0,-101.836847986058,33.5827752101987
67093,346282,US,TX,48,381,48381,5,,,0,-101.836745633811,35.1791628788426
67094,346283,US,TX,48,381,48381,5,,,0,-101.83671382267,35.1788034643759
67095,346284,US,TX,48,381,48381,5,,,0,-101.836703993305,35.1793859544789
67096,346285,US,TX,48,303,48303,5,,,0,-101.836691526485,33.7373498675132
67097,346286,US,TX,48,381,48381,5,,,0,-101.836653429832,35.1796655401103
67098,346287,US,TX,48,303,48303,5,,,0,-101.83663104112,33.5825007491094
67099,346288,US,TX,48,303,48303,5,,,0,-101.836585624096,33.704199486604
67100,346289,US,TX,48,381,48381,5,,,0,-101.836579071785,35.1794573379952
67101,346290,US,TX,48,189,48189,5,,,0,-101.8365400858,34.071435593726
67102,346291,US,TX,48,381,48381,5,,,0,-101.836513635804,35.1791688284055
67103,346292,US,TX,48,381,48381,5,,,0,-101.836424407045,35.1797488209539
67104,346293,US,TX,48,381,48381,5,,,0,-101.836370869251,35.1793740561187
67105,346294,US,TX,48,375,48375,5,,,0,-101.836300766523,35.2134373161512
67106,346295,US,TX,48,381,48381,5,,,0,-101.836298131764,35.1811887984097
67107,346296,US,TX,48,381,48381,5,,,0,-101.836269742306,35.1800373314219
67108,346297,US,TX,48,381,48381,5,,,0,-101.836245946833,35.1795792855165
67109,346298,US,TX,48,303,48303,5,,,0,-101.836197350671,33.582050961728
67110,346299,US,TX,48,381,48381,5,,,0,-101.83613997707,35.1802894971318
67111,346300,US,TX,48,303,48303,5,,,0,-101.836052361686,33.5817407794584
67112,346301,US,TX,48,303,48303,5,,,0,-101.836005972684,33.5817869023684
67113,346302,US,TX,48,303,48303,5,,,0,-101.83597791201,33.5739642316283
67114,346303,US,TX,48,303,48303,5,,,0,-101.835971808856,33.5818347285746
67115,346304,US,TX,48,303,48303,5,,,0,-101.835683062476,33.5815434819402
67116,346305,US,TX,48,303,48303,5,,,0,-101.835659986553,33.5635895924672
67117,346306,US,TX,48,303,48303,5,,,0,-101.835659985654,33.5636359923054
67118,346307,US,TX,48,303,48303,5,,,0,-101.83561899463,33.5370444270103
67119,346308,US,TX,48,375,48375,5,,,0,-101.835563493118,35.2133381398202
67120,346309,US,TX,48,303,48303,5,,,0,-101.835541365816,33.5815449098606
67121,346310,US,TX,48,303,48303,5,,,0,-101.835479135025,33.7009505192352
67122,346311,US,TX,48,303,48303,5,,,0,-101.835426080524,33.581286500032
